id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
NE;NORDESTE;2022-05-14 00:00:00;11753.97700000
S;SUL;2022-05-14 00:00:00;9675.54404638
SE;SUDESTE;2022-05-14 00:00:00;36982.39800000
N;NORTE;2022-05-14 01:00:00;6425.97200000
NE;NORDESTE;2022-05-14 01:00:00;11430.75399999
S;SUL;2022-05-14 01:00:00;9029.69899853
SE;SUDESTE;2022-05-14 01:00:00;35174.27899999
N;NORTE;2022-05-14 02:00:00;6312.86500000
NE;NORDESTE;2022-05-14 02:00:00;11194.15399999
S;SUL;2022-05-14 02:00:00;8641.83697900
SE;SUDESTE;2022-05-14 02:00:00;33955.16899999
N;NORTE;2022-05-14 03:00:00;6182.86700000
NE;NORDESTE;2022-05-14 03:00:00;11047.80600000
S;SUL;2022-05-14 03:00:00;8446.82004833
SE;SUDESTE;2022-05-14 03:00:00;33485.53700000
N;NORTE;2022-05-14 04:00:00;6075.89099999
NE;NORDESTE;2022-05-14 04:00:00;10943.02700000
S;SUL;2022-05-14 04:00:00;8400.02997265
SE;SUDESTE;2022-05-14 04:00:00;33295.60800000
N;NORTE;2022-05-14 05:00:00;5980.68000000
NE;NORDESTE;2022-05-14 05:00:00;10527.37300000
S;SUL;2022-05-14 05:00:00;8580.50396679
SE;SUDESTE;2022-05-14 05:00:00;33510.38500000
N;NORTE;2022-05-14 06:00:00;5660.84600000
NE;NORDESTE;2022-05-14 06:00:00;9902.45600000
S;SUL;2022-05-14 06:00:00;9045.82498730
SE;SUDESTE;2022-05-14 06:00:00;33844.45500000
N;NORTE;2022-05-14 07:00:00;5390.68899999
NE;NORDESTE;2022-05-14 07:00:00;9957.53999999
S;SUL;2022-05-14 07:00:00;9415.90299609
SE;SUDESTE;2022-05-14 07:00:00;34620.26999999
N;NORTE;2022-05-14 08:00:00;5405.42400000
NE;NORDESTE;2022-05-14 08:00:00;10069.67500000
S;SUL;2022-05-14 08:00:00;9797.82804003
SE;SUDESTE;2022-05-14 08:00:00;35712.58599999
N;NORTE;2022-05-14 09:00:00;5454.00500000
NE;NORDESTE;2022-05-14 09:00:00;10062.99300000
S;SUL;2022-05-14 09:00:00;9890.15198681
SE;SUDESTE;2022-05-14 09:00:00;36189.34999999
N;NORTE;2022-05-14 10:00:00;5506.08599999
NE;NORDESTE;2022-05-14 10:00:00;10051.77500000
S;SUL;2022-05-14 10:00:00;10136.82094921
SE;SUDESTE;2022-05-14 10:00:00;36478.74800000
N;NORTE;2022-05-14 11:00:00;5522.32100000
NE;NORDESTE;2022-05-14 11:00:00;10033.59699999
S;SUL;2022-05-14 11:00:00;10324.32199023
SE;SUDESTE;2022-05-14 11:00:00;36618.54000000
N;NORTE;2022-05-14 12:00:00;5479.09200000
NE;NORDESTE;2022-05-14 12:00:00;9937.95599999
S;SUL;2022-05-14 12:00:00;10084.84998242
SE;SUDESTE;2022-05-14 12:00:00;36689.28700000
N;NORTE;2022-05-14 13:00:00;5620.11000000
NE;NORDESTE;2022-05-14 13:00:00;10104.74000000
S;SUL;2022-05-14 13:00:00;10097.00498828
SE;SUDESTE;2022-05-14 13:00:00;37068.70100000
N;NORTE;2022-05-14 14:00:00;5880.20300000
NE;NORDESTE;2022-05-14 14:00:00;10363.66300000
S;SUL;2022-05-14 14:00:00;10109.39600012
SE;SUDESTE;2022-05-14 14:00:00;37613.18500000
N;NORTE;2022-05-14 15:00:00;5993.12400000
NE;NORDESTE;2022-05-14 15:00:00;10705.09799999
S;SUL;2022-05-14 15:00:00;10276.88098950
SE;SUDESTE;2022-05-14 15:00:00;38320.03300000
N;NORTE;2022-05-14 16:00:00;5974.75700000
NE;NORDESTE;2022-05-14 16:00:00;10941.94500000
S;SUL;2022-05-14 16:00:00;10669.63302880
SE;SUDESTE;2022-05-14 16:00:00;39712.13399999
N;NORTE;2022-05-14 17:00:00;6044.22599999
NE;NORDESTE;2022-05-14 17:00:00;11678.22399999
S;SUL;2022-05-14 17:00:00;11994.73900585
SE;SUDESTE;2022-05-14 17:00:00;42702.81400000
N;NORTE;2022-05-14 18:00:00;6420.27600000
NE;NORDESTE;2022-05-14 18:00:00;12559.84000000
S;SUL;2022-05-14 18:00:00;13133.68591699
SE;SUDESTE;2022-05-14 18:00:00;45939.23499999
N;NORTE;2022-05-14 19:00:00;6485.19500000
NE;NORDESTE;2022-05-14 19:00:00;12396.99399999
S;SUL;2022-05-14 19:00:00;12301.41295898
SE;SUDESTE;2022-05-14 19:00:00;44480.68799999
N;NORTE;2022-05-14 20:00:00;6471.29700000
NE;NORDESTE;2022-05-14 20:00:00;12197.01700000
S;SUL;2022-05-14 20:00:00;11530.91008007
SE;SUDESTE;2022-05-14 20:00:00;42510.59900000
N;NORTE;2022-05-14 21:00:00;6480.42300000
NE;NORDESTE;2022-05-14 21:00:00;12141.18400000
S;SUL;2022-05-14 21:00:00;10795.96505566
SE;SUDESTE;2022-05-14 21:00:00;40972.04600000
N;NORTE;2022-05-14 22:00:00;6488.15900000
NE;NORDESTE;2022-05-14 22:00:00;12010.67199999
S;SUL;2022-05-14 22:00:00;9937.83000488
SE;SUDESTE;2022-05-14 22:00:00;38822.94700000
N;NORTE;2022-05-14 23:00:00;6475.58700000
NE;NORDESTE;2022-05-14 23:00:00;11746.00700000
S;SUL;2022-05-14 23:00:00;9135.60192187
SE;SUDESTE;2022-05-14 23:00:00;36967.37500000
N;NORTE;2022-05-15 00:00:00;6381.31200000
NE;NORDESTE;2022-05-15 00:00:00;11413.86500000
S;SUL;2022-05-15 00:00:00;8598.46798681
SE;SUDESTE;2022-05-15 00:00:00;35136.30700000
N;NORTE;2022-05-15 01:00:00;6243.51500000
NE;NORDESTE;2022-05-15 01:00:00;11103.65500000
S;SUL;2022-05-15 01:00:00;8049.67798925
SE;SUDESTE;2022-05-15 01:00:00;33475.83399999
N;NORTE;2022-05-15 02:00:00;6163.09499999
NE;NORDESTE;2022-05-15 02:00:00;10835.07100000
S;SUL;2022-05-15 02:00:00;7702.04503417
SE;SUDESTE;2022-05-15 02:00:00;32366.53700000
N;NORTE;2022-05-15 03:00:00;5836.51299999
NE;NORDESTE;2022-05-15 03:00:00;10702.95600000
S;SUL;2022-05-15 03:00:00;7483.64604779
SE;SUDESTE;2022-05-15 03:00:00;31696.97500000
N;NORTE;2022-05-15 04:00:00;5432.80499999
NE;NORDESTE;2022-05-15 04:00:00;10600.06599999
S;SUL;2022-05-15 04:00:00;7392.05995117
SE;SUDESTE;2022-05-15 04:00:00;31580.61700000
N;NORTE;2022-05-15 05:00:00;5849.32300000
NE;NORDESTE;2022-05-15 05:00:00;10142.83799999
S;SUL;2022-05-15 05:00:00;7439.92402294
SE;SUDESTE;2022-05-15 05:00:00;31609.52500000
N;NORTE;2022-05-15 06:00:00;5624.28899999
NE;NORDESTE;2022-05-15 06:00:00;9453.12099999
S;SUL;2022-05-15 06:00:00;7592.14000830
SE;SUDESTE;2022-05-15 06:00:00;31288.83800000
N;NORTE;2022-05-15 07:00:00;5300.38300000
NE;NORDESTE;2022-05-15 07:00:00;9216.57000000
S;SUL;2022-05-15 07:00:00;7684.83501562
SE;SUDESTE;2022-05-15 07:00:00;30986.42300000
N;NORTE;2022-05-15 08:00:00;5138.14500000
NE;NORDESTE;2022-05-15 08:00:00;8983.06499999
S;SUL;2022-05-15 08:00:00;8003.15998046
SE;SUDESTE;2022-05-15 08:00:00;31727.76499999
N;NORTE;2022-05-15 09:00:00;5064.15799999
NE;NORDESTE;2022-05-15 09:00:00;8768.69800000
S;SUL;2022-05-15 09:00:00;8405.81198583
SE;SUDESTE;2022-05-15 09:00:00;32505.87700000
N;NORTE;2022-05-15 10:00:00;4996.94100000
NE;NORDESTE;2022-05-15 10:00:00;8763.35700000
S;SUL;2022-05-15 10:00:00;8639.67701416
SE;SUDESTE;2022-05-15 10:00:00;33287.55499999
N;NORTE;2022-05-15 11:00:00;4958.54400000
NE;NORDESTE;2022-05-15 11:00:00;8852.04100000
S;SUL;2022-05-15 11:00:00;9099.00197363
SE;SUDESTE;2022-05-15 11:00:00;34115.45600000
N;NORTE;2022-05-15 12:00:00;4999.11399999
NE;NORDESTE;2022-05-15 12:00:00;8930.51400000
S;SUL;2022-05-15 12:00:00;8601.08397607
SE;SUDESTE;2022-05-15 12:00:00;34394.90299999
N;NORTE;2022-05-15 13:00:00;5097.74799999
NE;NORDESTE;2022-05-15 13:00:00;9128.39399999
S;SUL;2022-05-15 13:00:00;8329.37702587
SE;SUDESTE;2022-05-15 13:00:00;34083.33200000
N;NORTE;2022-05-15 14:00:00;5232.22600000
NE;NORDESTE;2022-05-15 14:00:00;9348.00199999
S;SUL;2022-05-15 14:00:00;8367.28799877
SE;SUDESTE;2022-05-15 14:00:00;34204.47200000
N;NORTE;2022-05-15 15:00:00;5328.88099999
NE;NORDESTE;2022-05-15 15:00:00;9633.84900000
S;SUL;2022-05-15 15:00:00;8416.20000244
SE;SUDESTE;2022-05-15 15:00:00;34940.03800000
N;NORTE;2022-05-15 16:00:00;5508.67699999
NE;NORDESTE;2022-05-15 16:00:00;10032.54200000
S;SUL;2022-05-15 16:00:00;9280.63798632
SE;SUDESTE;2022-05-15 16:00:00;36860.97599999
N;NORTE;2022-05-15 17:00:00;5767.84000000
NE;NORDESTE;2022-05-15 17:00:00;11073.16299999
S;SUL;2022-05-15 17:00:00;10721.76696948
SE;SUDESTE;2022-05-15 17:00:00;40406.80899999
N;NORTE;2022-05-15 18:00:00;6117.73000000
NE;NORDESTE;2022-05-15 18:00:00;11991.41500000
S;SUL;2022-05-15 18:00:00;12409.39299414
SE;SUDESTE;2022-05-15 18:00:00;43842.40900000
N;NORTE;2022-05-15 19:00:00;6226.87600000
NE;NORDESTE;2022-05-15 19:00:00;11881.88800000
S;SUL;2022-05-15 19:00:00;11941.40698962
SE;SUDESTE;2022-05-15 19:00:00;42844.16700000
N;NORTE;2022-05-15 20:00:00;6238.78900000
NE;NORDESTE;2022-05-15 20:00:00;11845.14400000
S;SUL;2022-05-15 20:00:00;11422.62900756
SE;SUDESTE;2022-05-15 20:00:00;41939.42000000
N;NORTE;2022-05-15 21:00:00;6286.48200000
NE;NORDESTE;2022-05-15 21:00:00;11909.08799999
S;SUL;2022-05-15 21:00:00;10894.77403906
SE;SUDESTE;2022-05-15 21:00:00;40783.95800000
N;NORTE;2022-05-15 22:00:00;6373.69199999
NE;NORDESTE;2022-05-15 22:00:00;11839.59400000
S;SUL;2022-05-15 22:00:00;10114.78896533
SE;SUDESTE;2022-05-15 22:00:00;39057.59199999
N;NORTE;2022-05-15 23:00:00;6348.17099999
NE;NORDESTE;2022-05-15 23:00:00;11540.73500000
S;SUL;2022-05-15 23:00:00;9286.76898095
SE;SUDESTE;2022-05-15 23:00:00;36968.33599999
N;NORTE;2022-05-16 00:00:00;6245.21500000
NE;NORDESTE;2022-05-16 00:00:00;11177.19500000
S;SUL;2022-05-16 00:00:00;8668.55600000
SE;SUDESTE;2022-05-16 00:00:00;34800.29700000
N;NORTE;2022-05-16 01:00:00;6184.71599999
NE;NORDESTE;2022-05-16 01:00:00;10952.56899999
S;SUL;2022-05-16 01:00:00;8378.46399999
SE;SUDESTE;2022-05-16 01:00:00;33528.59600000
N;NORTE;2022-05-16 02:00:00;6097.24599999
NE;NORDESTE;2022-05-16 02:00:00;10723.64800000
S;SUL;2022-05-16 02:00:00;8127.46600000
SE;SUDESTE;2022-05-16 02:00:00;32710.42900000
N;NORTE;2022-05-16 03:00:00;6013.95900000
NE;NORDESTE;2022-05-16 03:00:00;10589.64400000
S;SUL;2022-05-16 03:00:00;8126.75599999
SE;SUDESTE;2022-05-16 03:00:00;32387.24599999
N;NORTE;2022-05-16 04:00:00;6067.62300000
NE;NORDESTE;2022-05-16 04:00:00;10507.67900000
S;SUL;2022-05-16 04:00:00;8316.17399999
SE;SUDESTE;2022-05-16 04:00:00;32830.33900000
N;NORTE;2022-05-16 05:00:00;6010.47199999
NE;NORDESTE;2022-05-16 05:00:00;10244.02199999
S;SUL;2022-05-16 05:00:00;8997.87700000
SE;SUDESTE;2022-05-16 05:00:00;34674.22299999
N;NORTE;2022-05-16 06:00:00;5602.04899999
NE;NORDESTE;2022-05-16 06:00:00;9920.69600000
S;SUL;2022-05-16 06:00:00;10363.97600000
SE;SUDESTE;2022-05-16 06:00:00;37352.71200000
N;NORTE;2022-05-16 07:00:00;5553.68799999
NE;NORDESTE;2022-05-16 07:00:00;10432.44700000
S;SUL;2022-05-16 07:00:00;11452.66100000
SE;SUDESTE;2022-05-16 07:00:00;38775.25000000
N;NORTE;2022-05-16 08:00:00;5807.93400000
NE;NORDESTE;2022-05-16 08:00:00;11059.30400000
S;SUL;2022-05-16 08:00:00;12165.00199999
SE;SUDESTE;2022-05-16 08:00:00;40973.76000000
N;NORTE;2022-05-16 09:00:00;5889.34400000
NE;NORDESTE;2022-05-16 09:00:00;11223.94700000
S;SUL;2022-05-16 09:00:00;11898.83500000
SE;SUDESTE;2022-05-16 09:00:00;41630.37400000
N;NORTE;2022-05-16 10:00:00;5940.37400000
NE;NORDESTE;2022-05-16 10:00:00;11271.25899999
S;SUL;2022-05-16 10:00:00;11991.87699999
SE;SUDESTE;2022-05-16 10:00:00;41759.67600000
N;NORTE;2022-05-16 11:00:00;5919.80900000
NE;NORDESTE;2022-05-16 11:00:00;11309.27400000
S;SUL;2022-05-16 11:00:00;11827.82700000
SE;SUDESTE;2022-05-16 11:00:00;41862.11800000
N;NORTE;2022-05-16 12:00:00;5835.87799999
NE;NORDESTE;2022-05-16 12:00:00;11096.65800000
S;SUL;2022-05-16 12:00:00;10760.56199999
SE;SUDESTE;2022-05-16 12:00:00;40950.32200000
N;NORTE;2022-05-16 13:00:00;6092.29699999
NE;NORDESTE;2022-05-16 13:00:00;11599.46200000
S;SUL;2022-05-16 13:00:00;11389.86300000
SE;SUDESTE;2022-05-16 13:00:00;41303.20500000
N;NORTE;2022-05-16 14:00:00;6419.53500000
NE;NORDESTE;2022-05-16 14:00:00;12217.47599999
S;SUL;2022-05-16 14:00:00;12279.79499999
SE;SUDESTE;2022-05-16 14:00:00;42002.94899999
N;NORTE;2022-05-16 15:00:00;6540.87000000
NE;NORDESTE;2022-05-16 15:00:00;12438.00199999
S;SUL;2022-05-16 15:00:00;12650.78300000
SE;SUDESTE;2022-05-16 15:00:00;42623.41899999
N;NORTE;2022-05-16 16:00:00;6533.62100000
NE;NORDESTE;2022-05-16 16:00:00;12405.30600000
S;SUL;2022-05-16 16:00:00;13383.09400000
SE;SUDESTE;2022-05-16 16:00:00;43462.07999999
N;NORTE;2022-05-16 17:00:00;6320.03300000
NE;NORDESTE;2022-05-16 17:00:00;12420.14800000
S;SUL;2022-05-16 17:00:00;14014.46700000
SE;SUDESTE;2022-05-16 17:00:00;44426.20900000
N;NORTE;2022-05-16 18:00:00;6277.10900000
NE;NORDESTE;2022-05-16 18:00:00;12489.54400000
S;SUL;2022-05-16 18:00:00;14863.32700000
SE;SUDESTE;2022-05-16 18:00:00;47103.88400000
N;NORTE;2022-05-16 19:00:00;6346.13600000
NE;NORDESTE;2022-05-16 19:00:00;12317.00199999
S;SUL;2022-05-16 19:00:00;14521.34900000
SE;SUDESTE;2022-05-16 19:00:00;46476.34299999
N;NORTE;2022-05-16 20:00:00;6383.49200000
NE;NORDESTE;2022-05-16 20:00:00;12293.23600000
S;SUL;2022-05-16 20:00:00;13745.56700000
SE;SUDESTE;2022-05-16 20:00:00;45341.71499999
N;NORTE;2022-05-16 21:00:00;6607.50900000
NE;NORDESTE;2022-05-16 21:00:00;12736.84700000
S;SUL;2022-05-16 21:00:00;13129.59400000
SE;SUDESTE;2022-05-16 21:00:00;43865.90899999
N;NORTE;2022-05-16 22:00:00;6690.12100000
NE;NORDESTE;2022-05-16 22:00:00;12661.03199999
S;SUL;2022-05-16 22:00:00;12179.25800000
SE;SUDESTE;2022-05-16 22:00:00;40955.41700000
N;NORTE;2022-05-16 23:00:00;6643.57699999
NE;NORDESTE;2022-05-16 23:00:00;12270.57700000
S;SUL;2022-05-16 23:00:00;10944.97100000
SE;SUDESTE;2022-05-16 23:00:00;37947.89600000
N;NORTE;2022-05-17 00:00:00;6472.64100000
NE;NORDESTE;2022-05-17 00:00:00;11757.33700000
S;SUL;2022-05-17 00:00:00;9966.60900000
SE;SUDESTE;2022-05-17 00:00:00;35357.47600000
N;NORTE;2022-05-17 01:00:00;6358.77499999
NE;NORDESTE;2022-05-17 01:00:00;11351.24199999
S;SUL;2022-05-17 01:00:00;9301.01699999
SE;SUDESTE;2022-05-17 01:00:00;33552.30400000
N;NORTE;2022-05-17 02:00:00;6293.99699999
NE;NORDESTE;2022-05-17 02:00:00;11132.79100000
S;SUL;2022-05-17 02:00:00;8980.81400000
SE;SUDESTE;2022-05-17 02:00:00;32713.34900000
N;NORTE;2022-05-17 03:00:00;6161.36400000
NE;NORDESTE;2022-05-17 03:00:00;11098.32000000
S;SUL;2022-05-17 03:00:00;8906.90200000
SE;SUDESTE;2022-05-17 03:00:00;32299.26999999
N;NORTE;2022-05-17 04:00:00;6078.47599999
NE;NORDESTE;2022-05-17 04:00:00;11105.44500000
S;SUL;2022-05-17 04:00:00;9014.17300000
SE;SUDESTE;2022-05-17 04:00:00;32657.10899999
N;NORTE;2022-05-17 05:00:00;6046.28099999
NE;NORDESTE;2022-05-17 05:00:00;10869.48700000
S;SUL;2022-05-17 05:00:00;9561.02099999
SE;SUDESTE;2022-05-17 05:00:00;34459.82800000
N;NORTE;2022-05-17 06:00:00;5728.79000000
NE;NORDESTE;2022-05-17 06:00:00;10443.56200000
S;SUL;2022-05-17 06:00:00;10842.53700000
SE;SUDESTE;2022-05-17 06:00:00;36727.70100000
N;NORTE;2022-05-17 07:00:00;5709.35000000
NE;NORDESTE;2022-05-17 07:00:00;10944.51000000
S;SUL;2022-05-17 07:00:00;12000.63500000
SE;SUDESTE;2022-05-17 07:00:00;38168.56600000
N;NORTE;2022-05-17 08:00:00;6040.27799999
NE;NORDESTE;2022-05-17 08:00:00;11490.62700000
S;SUL;2022-05-17 08:00:00;12667.52899999
SE;SUDESTE;2022-05-17 08:00:00;39382.45199999
N;NORTE;2022-05-17 09:00:00;6142.43899999
NE;NORDESTE;2022-05-17 09:00:00;11517.18200000
S;SUL;2022-05-17 09:00:00;12630.64500000
SE;SUDESTE;2022-05-17 09:00:00;39667.19100000
N;NORTE;2022-05-17 10:00:00;6169.99100000
NE;NORDESTE;2022-05-17 10:00:00;11682.48799999
S;SUL;2022-05-17 10:00:00;12878.75400000
SE;SUDESTE;2022-05-17 10:00:00;39773.50000000
N;NORTE;2022-05-17 11:00:00;6083.02499999
NE;NORDESTE;2022-05-17 11:00:00;11611.76800000
S;SUL;2022-05-17 11:00:00;12756.49699999
SE;SUDESTE;2022-05-17 11:00:00;39568.27600000
N;NORTE;2022-05-17 12:00:00;6018.09099999
NE;NORDESTE;2022-05-17 12:00:00;11396.85300000
S;SUL;2022-05-17 12:00:00;11576.33699999
SE;SUDESTE;2022-05-17 12:00:00;38608.38699999
N;NORTE;2022-05-17 13:00:00;6339.53599999
NE;NORDESTE;2022-05-17 13:00:00;12019.69300000
S;SUL;2022-05-17 13:00:00;12200.06600000
SE;SUDESTE;2022-05-17 13:00:00;39033.66199999
N;NORTE;2022-05-17 14:00:00;6646.15999999
NE;NORDESTE;2022-05-17 14:00:00;12621.37399999
S;SUL;2022-05-17 14:00:00;12718.20200000
SE;SUDESTE;2022-05-17 14:00:00;39822.86000000
N;NORTE;2022-05-17 15:00:00;6725.44200000
NE;NORDESTE;2022-05-17 15:00:00;12926.54300000
S;SUL;2022-05-17 15:00:00;13193.13500000
SE;SUDESTE;2022-05-17 15:00:00;40714.22000000
N;NORTE;2022-05-17 16:00:00;6702.14700000
NE;NORDESTE;2022-05-17 16:00:00;12950.15700000
S;SUL;2022-05-17 16:00:00;13947.58799999
SE;SUDESTE;2022-05-17 16:00:00;42078.34900000
N;NORTE;2022-05-17 17:00:00;6491.36100000
NE;NORDESTE;2022-05-17 17:00:00;12829.80900000
S;SUL;2022-05-17 17:00:00;14520.69500000
SE;SUDESTE;2022-05-17 17:00:00;43379.10800000
N;NORTE;2022-05-17 18:00:00;6386.19700000
NE;NORDESTE;2022-05-17 18:00:00;12870.66100000
S;SUL;2022-05-17 18:00:00;15270.88300000
SE;SUDESTE;2022-05-17 18:00:00;46357.33300000
N;NORTE;2022-05-17 19:00:00;6548.63500000
NE;NORDESTE;2022-05-17 19:00:00;12808.31400000
S;SUL;2022-05-17 19:00:00;14705.88000000
SE;SUDESTE;2022-05-17 19:00:00;45676.25799999
N;NORTE;2022-05-17 20:00:00;6580.70499999
NE;NORDESTE;2022-05-17 20:00:00;12720.90800000
S;SUL;2022-05-17 20:00:00;13745.01800000
SE;SUDESTE;2022-05-17 20:00:00;44156.59000000
N;NORTE;2022-05-17 21:00:00;6744.77800000
NE;NORDESTE;2022-05-17 21:00:00;13105.00800000
S;SUL;2022-05-17 21:00:00;13034.50000000
SE;SUDESTE;2022-05-17 21:00:00;42566.65499999
N;NORTE;2022-05-17 22:00:00;6833.75399999
NE;NORDESTE;2022-05-17 22:00:00;13004.82700000
S;SUL;2022-05-17 22:00:00;11983.23100000
SE;SUDESTE;2022-05-17 22:00:00;39738.44599999
N;NORTE;2022-05-17 23:00:00;6688.82700000
NE;NORDESTE;2022-05-17 23:00:00;12563.09800000
S;SUL;2022-05-17 23:00:00;10755.15699999
SE;SUDESTE;2022-05-17 23:00:00;36769.28200000
N;NORTE;2022-05-18 00:00:00;6524.05400000
NE;NORDESTE;2022-05-18 00:00:00;12064.84700000
S;SUL;2022-05-18 00:00:00;9838.59900000
SE;SUDESTE;2022-05-18 00:00:00;34069.04000000
N;NORTE;2022-05-18 01:00:00;6480.01900000
NE;NORDESTE;2022-05-18 01:00:00;11791.20700000
S;SUL;2022-05-18 01:00:00;9287.48400000
SE;SUDESTE;2022-05-18 01:00:00;32238.64999999
N;NORTE;2022-05-18 02:00:00;6346.40600000
NE;NORDESTE;2022-05-18 02:00:00;11484.64100000
S;SUL;2022-05-18 02:00:00;8945.21699999
SE;SUDESTE;2022-05-18 02:00:00;31330.91400000
N;NORTE;2022-05-18 03:00:00;6201.63599999
NE;NORDESTE;2022-05-18 03:00:00;11380.30000000
S;SUL;2022-05-18 03:00:00;8851.25500000
SE;SUDESTE;2022-05-18 03:00:00;30985.15499999
N;NORTE;2022-05-18 04:00:00;6120.08199999
NE;NORDESTE;2022-05-18 04:00:00;11356.52300000
S;SUL;2022-05-18 04:00:00;8974.58499999
SE;SUDESTE;2022-05-18 04:00:00;31297.06500000
N;NORTE;2022-05-18 05:00:00;6045.14200000
NE;NORDESTE;2022-05-18 05:00:00;10972.56799999
S;SUL;2022-05-18 05:00:00;9571.48900000
SE;SUDESTE;2022-05-18 05:00:00;32658.61300000
N;NORTE;2022-05-18 06:00:00;5744.36099999
NE;NORDESTE;2022-05-18 06:00:00;10453.32900000
S;SUL;2022-05-18 06:00:00;10778.88899999
SE;SUDESTE;2022-05-18 06:00:00;34558.53100000
N;NORTE;2022-05-18 07:00:00;5707.23700000
NE;NORDESTE;2022-05-18 07:00:00;10831.43500000
S;SUL;2022-05-18 07:00:00;12021.95599999
SE;SUDESTE;2022-05-18 07:00:00;35773.31999999
N;NORTE;2022-05-18 08:00:00;5965.36500000
NE;NORDESTE;2022-05-18 08:00:00;11401.44300000
S;SUL;2022-05-18 08:00:00;13032.94999999
SE;SUDESTE;2022-05-18 08:00:00;36487.22900000
N;NORTE;2022-05-18 09:00:00;6049.99299999
NE;NORDESTE;2022-05-18 09:00:00;11609.71200000
S;SUL;2022-05-18 09:00:00;13327.05000000
SE;SUDESTE;2022-05-18 09:00:00;36536.14099999
N;NORTE;2022-05-18 10:00:00;6110.98300000
NE;NORDESTE;2022-05-18 10:00:00;11801.24000000
S;SUL;2022-05-18 10:00:00;13715.77800000
SE;SUDESTE;2022-05-18 10:00:00;36709.35000000
N;NORTE;2022-05-18 11:00:00;6029.36300000
NE;NORDESTE;2022-05-18 11:00:00;11642.29800000
S;SUL;2022-05-18 11:00:00;13543.18700000
SE;SUDESTE;2022-05-18 11:00:00;36578.60000000
N;NORTE;2022-05-18 12:00:00;5924.93800000
NE;NORDESTE;2022-05-18 12:00:00;11508.08800000
S;SUL;2022-05-18 12:00:00;12378.23799999
SE;SUDESTE;2022-05-18 12:00:00;36064.77899999
N;NORTE;2022-05-18 13:00:00;6148.19099999
NE;NORDESTE;2022-05-18 13:00:00;11995.19300000
S;SUL;2022-05-18 13:00:00;12895.22299999
SE;SUDESTE;2022-05-18 13:00:00;36650.25200000
N;NORTE;2022-05-18 14:00:00;6415.89899999
NE;NORDESTE;2022-05-18 14:00:00;12635.30000000
S;SUL;2022-05-18 14:00:00;13307.00899999
SE;SUDESTE;2022-05-18 14:00:00;37438.51799999
N;NORTE;2022-05-18 15:00:00;6433.90699999
NE;NORDESTE;2022-05-18 15:00:00;12895.84700000
S;SUL;2022-05-18 15:00:00;13573.68900000
SE;SUDESTE;2022-05-18 15:00:00;38779.90000000
N;NORTE;2022-05-18 16:00:00;6443.20599999
NE;NORDESTE;2022-05-18 16:00:00;12836.32800000
S;SUL;2022-05-18 16:00:00;14137.39399999
SE;SUDESTE;2022-05-18 16:00:00;40516.81200000
N;NORTE;2022-05-18 17:00:00;6243.36500000
NE;NORDESTE;2022-05-18 17:00:00;12765.41400000
S;SUL;2022-05-18 17:00:00;14697.49300000
SE;SUDESTE;2022-05-18 17:00:00;42442.88199999
N;NORTE;2022-05-18 18:00:00;6219.06299999
NE;NORDESTE;2022-05-18 18:00:00;12805.24200000
S;SUL;2022-05-18 18:00:00;15417.43300000
SE;SUDESTE;2022-05-18 18:00:00;45494.22800000
N;NORTE;2022-05-18 19:00:00;6286.42199999
NE;NORDESTE;2022-05-18 19:00:00;12642.20300000
S;SUL;2022-05-18 19:00:00;15007.27500000
SE;SUDESTE;2022-05-18 19:00:00;44470.53800000
N;NORTE;2022-05-18 20:00:00;6223.14899999
NE;NORDESTE;2022-05-18 20:00:00;12619.26200000
S;SUL;2022-05-18 20:00:00;14164.28400000
SE;SUDESTE;2022-05-18 20:00:00;42880.01699999
N;NORTE;2022-05-18 21:00:00;6346.56500000
NE;NORDESTE;2022-05-18 21:00:00;13141.75700000
S;SUL;2022-05-18 21:00:00;13523.35699999
SE;SUDESTE;2022-05-18 21:00:00;41214.95299999
N;NORTE;2022-05-18 22:00:00;6497.70399999
NE;NORDESTE;2022-05-18 22:00:00;13131.61200000
S;SUL;2022-05-18 22:00:00;12397.03500000
SE;SUDESTE;2022-05-18 22:00:00;38116.84100000
N;NORTE;2022-05-18 23:00:00;6493.96799999
NE;NORDESTE;2022-05-18 23:00:00;12795.46900000
S;SUL;2022-05-18 23:00:00;11070.36399999
SE;SUDESTE;2022-05-18 23:00:00;34969.69799999
N;NORTE;2022-05-19 00:00:00;6338.65299999
NE;NORDESTE;2022-05-19 00:00:00;12362.34900000
S;SUL;2022-05-19 00:00:00;9996.14400000
SE;SUDESTE;2022-05-19 00:00:00;32303.23200000
N;NORTE;2022-05-19 01:00:00;6137.90300000
NE;NORDESTE;2022-05-19 01:00:00;11945.14900000
S;SUL;2022-05-19 01:00:00;9356.84899999
SE;SUDESTE;2022-05-19 01:00:00;30874.92400000
N;NORTE;2022-05-19 02:00:00;6000.95899999
NE;NORDESTE;2022-05-19 02:00:00;11668.33700000
S;SUL;2022-05-19 02:00:00;8970.80799999
SE;SUDESTE;2022-05-19 02:00:00;30004.30300000
N;NORTE;2022-05-19 03:00:00;5840.83799999
NE;NORDESTE;2022-05-19 03:00:00;11504.79100000
S;SUL;2022-05-19 03:00:00;8892.21100000
